page;table;row_in_table;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
52;1;60;TOULOUSE;IMPASSE;NUNGESSERUE ET COLI;1;;9999;;PI;LGT DES ARENES - TOULOUSE
53;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
53;1;2;TOULOUSE;RUE;NUNGESSERUE ET COLI;1;;9999;;PI;LGT DES ARENES - TOULOUSE
53;1;3;TOULOUSE;PLACE;OCCITANE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
53;1;4;TOULOUSE;RUE;OCTAVE FEUILLET;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
53;1;5;TOULOUSE;AVENUE;OCTAVE LERY;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
53;1;6;TOULOUSE;IMPASSE;OCTAVE SAGE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;7;TOULOUSE;PLACE;OCTAVE SAGE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;8;TOULOUSE;PLACE;ODONTINE VIGNEAU;1;;9999;;PI;LGT DES ARENES - TOULOUSE
53;1;9;TOULOUSE;PLACE;OLIVIERUE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
53;1;10;TOULOUSE;RUE;OLYMPE DE GOUGES;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
53;1;11;TOULOUSE;PLACE;ORDRE DES PALMES ACADEMIQUES;1;;9999;;PI;LGT OZENNE - TOULOUSE
53;1;12;TOULOUSE;RUE;OURNAC;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
53;1;13;TOULOUSE;IMPASSE;PABLO CASALS;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
53;1;14;TOULOUSE;RUE;PABLO CASALS;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
53;1;15;TOULOUSE;AVENUE;PABLO PICASSO;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;16;TOULOUSE;RUE;PAGES;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
53;1;17;TOULOUSE;IMPASSE;PALAYRE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
53;1;18;TOULOUSE;RUE;PANEBOEUF;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
53;1;19;TOULOUSE;PLACE;PAPUS;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
53;1;20;TOULOUSE;RUE;PARACELSE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;21;TOULOUSE;RUE;PARGAMINIERES;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
53;1;22;TOULOUSE;RUE;PARISOT DE LA VALETTE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;23;TOULOUSE;AVENUE;PARMENTIER;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
53;1;24;TOULOUSE;RUE;PAUL BELY;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
53;1;25;TOULOUSE;RUE;PAUL BERNADOT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;26;TOULOUSE;RUE;PAUL BERNIES;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
53;1;27;TOULOUSE;RUE;PAUL BERT;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
53;1;28;TOULOUSE;RUE;PAUL BONAMY;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
53;1;29;TOULOUSE;RUE;PAUL BOURGET;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
53;1;30;TOULOUSE;RUE;PAUL CAMPADIEU;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
53;1;31;TOULOUSE;RUE;PAUL CEZANNE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
53;1;32;TOULOUSE;RUE;PAUL CHARRIER;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;33;TOULOUSE;RUE;PAUL CODOS;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
53;1;34;TOULOUSE;RUE;PAUL DARBEFEUILLE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
53;1;35;TOULOUSE;RUE;PAUL DEBAUGES;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;36;TOULOUSE;RUE;PAUL DECAMPS;1;;9999;;PI;LGT DES ARENES - TOULOUSE
53;1;37;TOULOUSE;RUE;PAUL DESARNAUTS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
53;1;38;TOULOUSE;RUE;PAUL DESIRE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
53;1;39;TOULOUSE;RUE;PAUL DUPIN;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
53;1;40;TOULOUSE;RUE;PAUL ELUARD;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
53;1;41;TOULOUSE;RUE;PAUL ESTIVAL;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
53;1;42;TOULOUSE;RUE;PAUL FARRANDO;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;43;TOULOUSE;ALLEE;PAUL FEUGA;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
53;1;44;TOULOUSE;IMPASSE;PAUL FEVAL;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
53;1;45;TOULOUSE;PASSAGE;PAUL GAUGUIN;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;46;TOULOUSE;RUE;PAUL GAUGUIN;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;47;TOULOUSE;RUE;PAUL GERVAIS;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;48;TOULOUSE;IMPASSE;PAUL GROUSSAC;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;49;TOULOUSE;ALLEE;PAUL HARRIS;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
53;1;50;TOULOUSE;IMPASSE;PAUL LAMBERT;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
53;1;51;TOULOUSE;RUE;PAUL LAMBERT;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
53;1;52;TOULOUSE;AVENUE;PAUL LANGEVIN;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
53;1;53;TOULOUSE;RUE;PAUL MERIEL;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
53;1;54;TOULOUSE;RUE;PAUL MERLIN;1;;9999;;PI;LGT DES ARENES - TOULOUSE
53;1;55;TOULOUSE;IMPASSE;PAUL MESPLE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;56;TOULOUSE;RUE;PAUL MESPLE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;57;TOULOUSE;AVENUE;PAUL OURLIAC;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
53;1;58;TOULOUSE;RUE;PAUL PAINLEVE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
53;1;59;TOULOUSE;CHEMIN;PAUL PELISSON;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
53;1;60;TOULOUSE;PLACE;PAUL RICHE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
54;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
54;1;2;TOULOUSE;RUE;PAUL ROCACHE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
54;1;3;TOULOUSE;ALLEE;PAUL SABATIER;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;4;TOULOUSE;AVENUE;PAUL SEJOURNE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
54;1;5;TOULOUSE;RUE;PAUL VACHET;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;6;TOULOUSE;RUE;PAUL VALERY;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
54;1;7;TOULOUSE;RUE;PAUL VERLAINE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
54;1;8;TOULOUSE;RUE;PAUL VIDAL;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
54;1;9;TOULOUSE;RUE;PAULE RAYMONDIS;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
54;1;10;TOULOUSE;RUE;PAULETTE LIBERMANN;1;;9999;;PI;LGT DES ARENES - TOULOUSE
54;1;11;TOULOUSE;RUE;PAULETTE PASTOR;1;;9999;;PI;LGT DES ARENES - TOULOUSE
54;1;12;TOULOUSE;RUE;PAULIN TALABOT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
54;1;13;TOULOUSE;IMPASSE;PAULY;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;14;TOULOUSE;RUE;PECH DAVID;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;15;TOULOUSE;RUE;PEDRO GAILHARD;1;;9999;;PI;LGT DES ARENES - TOULOUSE
54;1;16;TOULOUSE;IMPASSE;PELLEPORT;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
54;1;17;TOULOUSE;RUE;PELLETIERUE DOISY;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;18;TOULOUSE;RUE;PENENT;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
54;1;19;TOULOUSE;RUE;PERCHEPINTE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;20;TOULOUSE;RUE;PERISSE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;21;TOULOUSE;RUE;PERREY;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;22;TOULOUSE;IMPASSE;PETIT JACQUES;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
54;1;23;TOULOUSE;RUE;PETRARQUE;1;;9999;;PI;LGT OZENNE - TOULOUSE
54;1;24;TOULOUSE;RUE;PEYRAS;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
54;1;25;TOULOUSE;RUE;PEYROLADE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
54;1;26;TOULOUSE;RUE;PEYROLIERES;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
54;1;27;TOULOUSE;RUE;PEYROUSET;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;28;TOULOUSE;RUE;PEYTE;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
54;1;29;TOULOUSE;RUE;PHARAON;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;30;TOULOUSE;ROND POINT;PHIDIAS PHIDIAS;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
54;1;31;TOULOUSE;RUE;PHILADELPHE DE GERDE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
54;1;32;TOULOUSE;ALLEE;PHILIPPE ARIES;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;33;TOULOUSE;ROND POINT;PHILIPPE COURRIERE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
54;1;34;TOULOUSE;RUE;PHILIPPE FERAL;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;35;TOULOUSE;PLACE;PHILIPPE HARDY;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
54;1;36;TOULOUSE;ALLEE;PHILIPPE POLDERMAN;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;37;TOULOUSE;RUE;PHILIPPE WOLFF;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
54;1;38;TOULOUSE;IMPASSE;PIC DE MADIDES;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
54;1;39;TOULOUSE;IMPASSE;PIC DE NABRE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
54;1;40;TOULOUSE;RUE;PIC DU LANOUX;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
54;1;41;TOULOUSE;RUE;PICARD;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
54;1;42;TOULOUSE;IMPASSE;PICAREL;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
54;1;43;TOULOUSE;RUE;PIERRE BARTHES;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
54;1;44;TOULOUSE;RUE;PIERRE BAUDIS;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
54;1;45;TOULOUSE;RUE;PIERRE BAYLE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
54;1;46;TOULOUSE;PLACE;PIERRE BENECH;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
54;1;47;TOULOUSE;RUE;PIERRE BENECH;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
54;1;48;TOULOUSE;RUE;PIERRE BENOIT;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;49;TOULOUSE;RUE;PIERRE BOURTHOUMIEUX;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
54;1;50;TOULOUSE;ROND POINT;PIERRE BOURTHOUMIEUX;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
54;1;51;TOULOUSE;RUE;PIERRE BROSSOLETTE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;52;TOULOUSE;RUE;PIERRE BRUNIERE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
54;1;53;TOULOUSE;IMPASSE;PIERRE BUNEL;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
54;1;54;TOULOUSE;IMPASSE;PIERRE CAMO;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
54;1;55;TOULOUSE;CHEMIN;PIERRE CARDENAL;1;;9999;;PI;LGT DES ARENES - TOULOUSE
54;1;56;TOULOUSE;RUE;PIERRE CAZENEUVE;1;;53;;I;LGT OZENNE - TOULOUSE
54;1;57;TOULOUSE;RUE;PIERRE CAZENEUVE;2;;68;;P;LGT OZENNE - TOULOUSE
54;1;58;TOULOUSE;RUE;PIERRE CAZENEUVE;61;;9999;;I;LGT TOULOUSE-LAUTREC - TOULOUSE
54;1;59;TOULOUSE;RUE;PIERRE CAZENEUVE;70;;9999;;P;LGT TOULOUSE-LAUTREC - TOULOUSE
54;1;60;TOULOUSE;RUE;PIERRE COT;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
55;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
55;1;2;TOULOUSE;IMPASSE;PIERRE CURIE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
55;1;3;TOULOUSE;RUE;PIERRE D ARAGON;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
55;1;4;TOULOUSE;PONT;PIERRE DE COUBERTIN;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
55;1;5;TOULOUSE;RUE;PIERRE DE FERMAT;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
55;1;6;TOULOUSE;RUE;PIERRE DE RONSARD;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
55;1;7;TOULOUSE;ROND POINT;PIERRE DEGON;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
55;1;8;TOULOUSE;RUE;PIERRE DELDI;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
55;1;9;TOULOUSE;RUE;PIERRE DELEY;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
55;1;10;TOULOUSE;BOULEVARD;PIERRE ET MARIE CURIE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
55;1;11;TOULOUSE;IMPASSE;PIERRE FONS;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
55;1;12;TOULOUSE;RUE;PIERRE FONTAN;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
55;1;13;TOULOUSE;AVENUE;PIERRE G LATECOERE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
55;1;14;TOULOUSE;AVENUE;PIERRE G LATECOERE;1;;13;;I;LPO BELLEVUE - TOULOUSE
55;1;15;TOULOUSE;AVENUE;PIERRE G LATECOERE;2;;10;;P;LPO BELLEVUE - TOULOUSE
55;1;16;TOULOUSE;ROND POINT;PIERRE GUILLAUMAT;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
55;1;17;TOULOUSE;RUE;PIERRE JARRE;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
55;1;18;TOULOUSE;IMPASSE;PIERRE JELIOTTE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
55;1;19;TOULOUSE;RUE;PIERRE JUPPONT;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
55;1;20;TOULOUSE;RUE;PIERRE LAPLACE;1;;9999;;PI;LGT OZENNE - TOULOUSE
55;1;21;TOULOUSE;RUE;PIERRE LAROUSSE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
55;1;22;TOULOUSE;PLACE;PIERRE LARTIGUE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
55;1;23;TOULOUSE;RUE;PIERRE LAUZERAL;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
55;1;24;TOULOUSE;RUE;PIERRE LOTI;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
55;1;25;TOULOUSE;IMPASSE;PIERRE MAGI;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
55;1;26;TOULOUSE;IMPASSE;PIERRE MAURAND;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
55;1;27;TOULOUSE;PLACE;PIERRE MENDES FRANCE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
55;1;28;TOULOUSE;AVENUE;PIERRE MOLETTE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
55;1;29;TOULOUSE;ROND POINT;PIERRE MOUNICQ;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
55;1;30;TOULOUSE;RUE;PIERRE NOUGARO;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
55;1;31;TOULOUSE;BOULEVARD;PIERRE PAUL RIQUET;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
55;1;32;TOULOUSE;RUE;PIERRE PAUL RIQUET;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
55;1;33;TOULOUSE;PLACE;PIERRE PAUL RIQUET;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
55;1;34;TOULOUSE;PLACE;PIERRE POTIER;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
55;1;35;TOULOUSE;RUE;PIERRE RUBENS;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
55;1;36;TOULOUSE;RUE;PIERRE SALIES;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
55;1;37;TOULOUSE;RUE;PIERRE SAVIGNOL;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
55;1;38;TOULOUSE;RUE;PIERRE SEEL;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
55;1;39;TOULOUSE;BOULEVARD;PIERRE SEMARD;64;;9999;;PI;LGT OZENNE - TOULOUSE
55;1;40;TOULOUSE;BOULEVARD;PIERRE SEMARD;1;;63;;PI;LG SAINT-SERNIN - TOULOUSE
55;1;41;TOULOUSE;RUE;PIERRE SOUFFRON;1;;9999;;PI;LGT DES ARENES - TOULOUSE
55;1;42;TOULOUSE;ROND POINT;PIERRE-GILLES GENNES;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
55;1;43;TOULOUSE;ESPACE;PIERRES GARRIGUES;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
55;1;44;TOULOUSE;ROND POINT;PIERRETTE ET ROGERUE SAINT-JEAN;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
55;1;45;TOULOUSE;RUE;PIERRETTE LOUIN;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
55;1;46;TOULOUSE;CHEMIN;PIGEONNIERUE LA CEPIERE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
55;1;47;TOULOUSE;RUE;PIGNI;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
55;1;48;TOULOUSE;ALLEE;PIONNIERS AEROPOSTALE;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
55;1;49;TOULOUSE;RUE;PIQUEMIL;1;;9999;;PI;LGT DES ARENES - TOULOUSE
55;1;50;TOULOUSE;RUE;PLANQUETTE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
55;1;51;TOULOUSE;RUE;PLANTIER;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
55;1;52;TOULOUSE;IMPASSE;PONS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
55;1;53;TOULOUSE;RUE;PONS CAPDENIER;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
55;1;54;TOULOUSE;RUE;PORTE SARDANE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
55;1;55;TOULOUSE;RUE;POUDEPE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
55;1;56;TOULOUSE;RUE;POUTIER;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
55;1;57;TOULOUSE;IMPASSE;POUVILLON;1;;9999;;PI;LGT DES ARENES - TOULOUSE
55;1;58;TOULOUSE;RUE;POUVILLON;1;;9999;;PI;LGT DES ARENES - TOULOUSE
55;1;59;TOULOUSE;RUE;POUZONVILLE;1;;9999;;PI;LGT OZENNE - TOULOUSE
55;1;60;TOULOUSE;RUE;PRADAL;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
56;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
56;1;2;TOULOUSE;RUE;PRADET;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
56;1;3;TOULOUSE;RUE;PRENDS Y GARDE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
56;1;4;TOULOUSE;IMPASSE;PROUDHOM;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
56;1;5;TOULOUSE;BOULEVARD;PRUE LEOPOLD ESCANDE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
56;1;6;TOULOUSE;CHEMIN;PUJIBET;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
56;1;7;TOULOUSE;IMPASSE;PUJIBET;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
56;1;8;TOULOUSE;RUE;QUILMERY;1;;9999;;PI;LGT DES ARENES - TOULOUSE
56;1;9;TOULOUSE;IMPASSE;RAMEL;1;;9999;;PI;LGT DES ARENES - TOULOUSE
56;1;10;TOULOUSE;CHEMIN;RAOUL BERGOUGNAN;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
56;1;11;TOULOUSE;RUE;RAOUL DUFY;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
56;1;12;TOULOUSE;IMPASSE;RAOUL FOLLEREAU;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
56;1;13;TOULOUSE;RUE;RAOUL PONCHON;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
56;1;14;TOULOUSE;RUE;RAPAS;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
56;1;15;TOULOUSE;IMPASSE;RAPHAEL;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
56;1;16;TOULOUSE;RUE;RAPHAEL;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
56;1;17;TOULOUSE;PLACE;RASPAIL;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
56;1;18;TOULOUSE;RUE;RASPAIL;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
56;1;19;TOULOUSE;AVENUE;RAYMOND BADIOU;1;;9999;;PI;LGT DES ARENES - TOULOUSE
56;1;20;TOULOUSE;RUE;RAYMOND BOULOGNE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
56;1;21;TOULOUSE;RUE;RAYMOND CORRAZE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
56;1;22;TOULOUSE;RUE;RAYMOND DE LA TAILHEDE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
56;1;23;TOULOUSE;RUE;RAYMOND DELMOTTE;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
56;1;24;TOULOUSE;PLACE;RAYMOND GRIMAUD;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
56;1;25;TOULOUSE;RUE;RAYMOND ICART;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
56;1;26;TOULOUSE;RUE;RAYMOND IV;1;;9999;;PI;LGT OZENNE - TOULOUSE
56;1;27;TOULOUSE;RUE;RAYMOND LIZOP;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
56;1;28;TOULOUSE;AVENUE;RAYMOND NAVES;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
56;1;29;TOULOUSE;IMPASSE;RAYMOND SABARICH;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
56;1;30;TOULOUSE;IMPASSE;RAYMOND SERRAVERE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
56;1;31;TOULOUSE;PLACE;RAYMOND SERRAVERE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
56;1;32;TOULOUSE;RUE;RAYMOND SOMMER;1;;9999;;PI;LGT DES ARENES - TOULOUSE
56;1;33;TOULOUSE;RUE;RAYMOND VANIER;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
56;1;34;TOULOUSE;RUE;RAYMONDE CARASCO;1;;9999;;PI;LGT DES ARENES - TOULOUSE
56;1;35;TOULOUSE;CHEMIN;RAYNAL;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
